/* DATA DESCRIPTION:
Citation:	Buchmann, Nina; Temperton, Vicky (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2003). PANGAEA, https://doi.org/10.1594/PANGAEA.846317, 
B3A21	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	25.000	61.000																																																					7.000						54.000		
B3A21	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	12.000	20.900																																																					5.000						15.900		
B3A21	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	96.000	176.000																																																					3.000						173.000		
B3A21	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	41.000	290.000																																																					95.000						195.000		
B3A21	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	43.500	136.975	29.000																																																												
B3A22	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	35.900	916.500			2.200			0.100					31.000			148.000				0.000	0.000								0.000		0.000								165.000		9.200	0.000							83.000				478.000					0.000	0.000				0.000
B3A22	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	51.000	861.400			3.500			0.000					29.000			180.000				0.000	0.900								0.200		0.400								163.000		3.100	0.300							29.000				128.000					0.000	0.000				324.000
B3A22	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.500	29.400	793.360			9.100			2.200					35.900			0.000				0.000	0.360								2.400		5.000								169.000		15.800	0.000							161.000				383.000					1.000	0.000				8.600
B3A22	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	36.000	735.100			1.700			0.000					54.000			45.000				0.000	0.100								0.100		2.000								280.000		3.000	0.000							4.000				344.000					0.000	0.000				1.200
B3A22	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.150	38.075	826.590	23.175																																																												
B3A22	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	30.000	390.900			0.900			0.000					18.000			109.000				0.000	1.000								0.000		3.000								0.000		6.000	1.000							5.000				247.000					0.000	0.000				0.000
B3A22	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.000	19.000	123.400			0.000			0.000					7.000			32.000				0.000	0.000								1.000		3.000								1.800		12.000	0.000							6.000				59.000					0.000	0.000				1.600
B3A22	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	32.000	442.000			0.000			8.000					3.000			38.000				0.000	0.000								0.000		2.000								0.000		28.000	0.000							159.000				201.000					0.000	0.000				3.000
B3A22	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	12.000	237.600			0.000			0.000					0.700			21.000				0.000	0.000								0.000		0.000								0.000		10.000	0.000							28.000				171.000					0.000	0.000				6.900
B3A22	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.250	23.250	298.475	2.700																																																												
B3A23	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	8.000	839.600							0.000																				0.600																835.000														4.000				
B3A23	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	567.300							0.000																				1.300																566.000														0.000				
B3A23	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	7.000	288.050							0.040																				0.010																288.000														0.000				
B3A23	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	2.000	646.000							0.000																				0.000																646.000														0.000				
B3A23	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	4.250	585.238	7.675																																																												
B3A23	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	35.000	88.300							0.000																				0.200																88.000														0.100				
B3A23	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	45.000	118.000							0.000																				0.000																118.000														0.000				
B3A23	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	10.000	42.100							0.000																				0.100																42.000														0.000				
B3A23	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	39.000	57.000							0.000																				0.000																57.000														0.000				
B3A23	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	32.250	76.350	0.175																																																												
B3A24	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	155.000	281.140			0.000	88.000	0.000		4.000			4.000						29.000		0.100		0.300						0.200	0.040	15.000																									11.000		83.000				15.000	31.000	0.500
B3A24	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	214.000	371.600			0.000	124.000	0.000		4.000			6.000						64.000		0.000		3.000						0.000	0.000	33.000																									0.000		17.000				109.000	11.000	0.600
B3A24	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	210.000	787.000			0.000	652.000	0.000		0.000			11.000						7.000		0.000		8.000						0.000	0.000	41.000																									6.000		27.000				11.000	7.000	17.000
B3A24	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.300	173.000	300.000			0.000	155.000	0.000		0.000			3.000						32.000		0.000		1.000						0.000	0.000	37.000																									7.000		22.000				30.000	6.000	7.000
B3A24	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	188.000	434.935	5.500																																																												
B3A24	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.200	59.000	157.100			0.000	37.000	0.000		0.000			2.900						0.700		0.000		0.300						0.000	0.000	34.000																									0.000		77.000				3.700	1.500	0.000
B3A24	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	200.000	589.800			0.000	396.000	0.700		0.000			0.000						0.100		0.000		0.400						0.000	0.000	44.000																									0.000		5.200				141.000	1.100	1.300
B3A24	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.000	134.000	536.400			0.000	163.000	0.000		0.000			0.000						1.000		0.000		1.000						0.000	0.000	75.000																									1.000		294.000				1.000	0.000	0.400
B3A24	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.800	80.000	607.610			0.000	47.000	0.010		0.000			0.000						0.400		0.000		0.400						0.000	0.000	39.000																									0.200		390.000				121.000	9.600	0.000
B3A24	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.350	118.250	472.728	10.750																																																												
B4A01	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	103.000	514.900		7.100	0.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	29.000	0.000	0.000	17.000	0.100	4.000	35.000	0.000	0.000	0.000	1.400	0.000	82.000	2.000	0.000	31.000	0.000	29.000	4.500	28.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	68.000	0.000	0.000	0.000	13.000	45.000	0.000	0.000	0.000	107.000	0.000	0.000	0.000	0.000	0.000	6.900	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000
B4A01	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.800	162.000	851.540		0.000	1.600	11.000	0.000	0.000	0.000	0.000	69.000	0.000	19.000	9.000	0.000	279.000	0.000	27.000	0.000	0.000	0.000	0.000	9.000	0.000	74.000	0.000	0.000	0.000	0.800	3.000	0.240	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.000	18.000	0.300	0.000	0.000	0.000	9.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0.000	23.000	3.800	0.000	0.000	274.000	8.000	0.000
B4A01	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	122.000	1009.700		96.000	0.000	329.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	2.000	0.000	0.000	0.000	118.000	38.000	0.000	0.000	0.000	0.000	0.500	128.000	0.000	0.000	1.000	0.000	0.000	0.300	34.000	0.000	0.000	0.000	0.000	25.000	0.000	0.000	18.000	0.000	0.000	0.000	89.000	28.000	0.000	0.000	1.000	1.000	0.000	0.000	5.000	0.000	0.000	3.000	0.000	8.000	0.000	0.000	70.000	0.000	2.000	11.900
B4A01	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.600	99.000	931.060		2.200	0.000	473.000	0.000	0.000	0.000	0.000	41.000	0.000	4.400	0.000	0.000	151.000	0.000	3.800	0.000	0.000	0.000	0.000	0.000	0.000	4.600	0.000	0.000	0.000	0.000	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.300	0.000	0.000	0.000	0.000	0.000	216.000	0.000	0.000	0.000	0.000	0.000	4.000	0.000	0.000	0.960	18.000	9.000	0.000
B4A01	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.850	121.500	826.800	0.350																																																												
B4A01	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.600	75.000	270.600		0.000	0.000	70.000	14.500	0.000	0.000	0.000	28.000	0.000	40.000	0.000	0.000	0.900	0.000	0.100	0.000	0.000	0.000	1.400	0.000	0.000	6.500	17.000	0.000	0.000	0.000	5.200	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.700	0.000	0.100	0.000	21.000	36.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	1.000
B4A01	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	80.000	448.010		13.200	0.000	0.000	2.600	0.000	0.000	0.100	0.000	0.000	12.300	0.000	0.000	4.600	0.000	0.000	4.500	0.000	3.000	0.600	0.010	0.200	122.000	9.600	0.000	3.700	2.000	2.000	1.900	12.600	0.000	0.000	0.000	0.000	75.000	3.500	0.000	20.000	0.000	0.000	0.000	14.700	34.000	0.000	0.000	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.100	0.000	51.000	0.000	0.000	6.300	47.000	0.000	0.000
B4A01	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.000	139.000	568.100		0.800	0.000	40.000	0.000	0.000	0.000	0.000	25.400	0.000	6.000	0.000	0.000	40.000	0.000	0.800	1.200	0.000	0.000	3.000	0.000	0.000	51.000	0.000	0.000	0.000	0.000	0.000	0.000	13.500	0.000	0.000	0.000	0.000	14.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.500	0.000	0.000	10.200	72.000	0.000	0.000	0.000	185.000	0.000	3.700	0.000	0.000	0.000	0.000	81.000	0.000	0.000	0.000
B4A01	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.200	59.000	543.000		6.000	0.000	28.800	0.000	0.000	0.000	0.000	35.700	0.000	0.000	2.300	0.000	8.400	0.000	2.200	0.000	0.000	3.800	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	4.300	3.300	2.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	376.000	0.000	0.000	0.000	0.000	30.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.500	0.000	0.000	0.000	2.000	6.000	4.000
B4A01	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.450	88.250	457.428	3.000																																																												
B4A02	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.500	291.000	233.430				97.000				0.800					0.000	6.100	1.500					0.400		0.000		0.430			0.000	106.000			0.000								1.200		0.000	20.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	91.000	364.100				299.000				0.000					0.000	10.000	0.000					0.000		3.000		1.000			0.100	7.000			0.000								0.000		0.000	44.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	238.500				199.000				0.000					0.000	0.000	0.000					0.400		0.000		5.000			0.100	5.000			0.000								0.000		0.000	29.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.300	100.000	400.400				118.000				0.000					0.000	202.000	5.000					0.300		0.000		0.000			0.000	49.000			0.000								4.100		0.000	21.000		0.000		1.000															
B4A02	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.950	120.500	309.108	2.250																																																												
B4A02	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	124.000	166.500				65.000				6.000					0.000	24.000	0.000					6.000		0.000		2.100			0.000	43.000			0.000								1.400		0.000	19.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	77.000	137.300				30.500				4.000					0.000	9.000	1.700					4.000		0.000		4.400			0.000	17.700			0.000								0.000		0.000	66.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	94.300	220.300				0.000				1.000					0.000	164.000	0.700					0.100		0.000		0.000			0.000	32.700			0.000								2.100		0.000	19.700		0.000		0.000															
B4A02	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	129.000	265.900				173.000				0.600					0.000	5.300	6.000					5.300		1.700		0.000			0.000	74.000			0.000								0.000		0.000	0.000		0.000		0.000															
B4A02	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	106.075	197.500	9.125																																																												
B4A03	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	20.000																			20.000																																										
B4A03	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	1.000	11.000																			11.000																																										
B4A03	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	3.000	12.000																			12.000																																										
B4A03	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	11.000	0.000																			0.000																																										
B4A03	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	3.750	10.750	78.750																																																												
B4A03	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	0.000																			0.000																																										
B4A03	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	16.000	0.000																			0.000																																										
B4A03	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	1.600	0.000																			0.000																																										
B4A03	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.300	0.000																			0.000																																										
B4A03	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	9.225	0.000	10.975																																																												
B4A04	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.300	0.000	358.000				248.000																			110.000								0.000																					0.000									
B4A04	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	766.000				550.000																			216.000								0.000																					0.000									
B4A04	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	752.000				649.000																			103.000								0.000																					0.000									
B4A04	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	54.000	673.100				569.000																			104.000								0.100																					0.000									
B4A04	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.325	13.500	637.275	1.550																																																												
B4A04	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	50.000	157.010				144.000																			13.000								0.010																					0.000									
B4A04	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	84.000	49.600				0.000																			49.600								0.000																					0.000									
B4A04	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	79.000	7.800				0.000																			7.800								0.000																					0.000									
B4A04	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	26.300	176.000				69.000																			107.000								0.000																					0.000									
B4A04	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	59.825	97.602	7.225																																																												
B4A06	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.200	207.000	190.010																		0.000	0.010	3.000	79.000				0.000	10.900		97.000	0.100																																
B4A06	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	100.000	177.500																		0.000	0.000	2.700	0.000				0.000	28.000		142.000	4.800																																
B4A06	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	182.000	46.700																		0.000	0.100	15.600	26.000				0.000	4.000		0.000	1.000																																
B4A06	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	139.000	189.900																		0.000	1.000	3.000	13.800				0.000	0.100		168.000	4.000																																
B4A06	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.550	157.000	151.028	33.850																																																												
B4A06	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	60.000	141.600																		0.200	0.000	1.400	39.000				0.000	0.000		101.000	0.000																																
B4A06	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	100.000	229.900																		0.000	0.000	0.900	75.000				0.000	19.000		135.000	0.000																																
B4A06	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	99.000	274.700																		0.000	0.000	7.000	34.500				0.000	3.200		230.000	0.000																																
B4A06	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	135.000	137.500																		0.700	0.000	2.200	2.600				0.000	0.000		132.000	0.000																																
B4A06	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	98.500	195.925	0.000																																																												
B4A07	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	603.000																																	0.000				548.000																	0.000						55.000	
B4A07	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	58.000	547.600																																	0.000				413.000																	10.600						124.000	
B4A07	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.700	63.000	535.000																																	0.700				384.000																	4.300						146.000	
B4A07	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	97.000	491.000																																	0.000				351.000																	5.000						135.000	
B4A07	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.175	54.500	544.150	0.000																																																												
B4A07	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	99.000	141.200																																	0.000				0.000																	3.200						138.000	
