538_Reich_et_al-2016-mre141_Nitrogen_mineralization_rate,Date,Plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment ,Temp Treatment ,Depth,Sub Sample,Mass (g/m2)
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,40-100,Coarse,0
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,20-40,Crowns,0
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,40-100,Crowns,0
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,29.7
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,20-40,Fine,18.15
16,8/1/2005,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,40-100,Fine,92.41
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Coarse,153.47
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Coarse,9.9
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Crowns,165.02
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Fine,1092.41
16,8/1/2005,161,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Fine,97.36
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Coarse,31.35
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Coarse,54.46
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Crowns,500
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Fine,742.57
16,8/1/2005,162,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Fine,262.38
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,0-20,Coarse,64.36
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,20-40,Coarse,28.05
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,40-100,Coarse,161.72
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,0-20,Crowns,28.05
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,0-20,Fine,397.69
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,20-40,Fine,135.31
16,8/1/2005,163,3,Cenrich,Namb,16,4,M,,,,,40-100,Fine,217.82
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,0-20,Coarse,52.81
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,20-40,Coarse,13.2
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,0-20,Crowns,254.13
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,20-40,Crowns,0
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,0-20,Fine,376.24
16,8/1/2005,164,3,Cenrich,Namb,4,4,M,,,,,20-40,Fine,61.06
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,0-20,Coarse,62.71
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,20-40,Coarse,11.55
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,0-20,Crowns,344.88
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,20-40,Crowns,0
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,0-20,Fine,1136.96
16,8/1/2005,165,3,Cenrich,Nenrich,9,3,M,,,,,20-40,Fine,247.52
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Coarse,176.57
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Coarse,52.81
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Crowns,135.31
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Fine,801.98
16,8/1/2005,166,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Fine,84.16
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Coarse,64.36
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Coarse,16.5
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Crowns,13.2
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Fine,816.83
16,8/1/2005,167,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Fine,188.12
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Coarse,94.06
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,20-40,Coarse,18.15
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Crowns,127.06
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,20-40,Crowns,0
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Fine,511.55
16,8/1/2005,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,20-40,Fine,130.36
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Coarse,4.46
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,20-40,Coarse,151.82
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,40-100,Coarse,235.97
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Crowns,0
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,20-40,Crowns,0
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,40-100,Crowns,0
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Fine,31.35
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,20-40,Fine,42.9
16,8/1/2005,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,40-100,Fine,57.76
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,90.76
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,20-40,Coarse,21.45
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,31.35
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,435.64
16,8/1/2005,170,3,Cenrich,Namb,9,4,M,,,,,20-40,Fine,184.82
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Coarse,306.93
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Coarse,523.1
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Crowns,118.81
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,0-20,Fine,808.58
16,8/1/2005,171,3,Cenrich,Nenrich,9,4,M,,,,,20-40,Fine,219.47
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,0-20,Coarse,0
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,20-40,Coarse,0
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,0-20,Crowns,0
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,20-40,Crowns,0
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,0-20,Fine,179.87
16,8/1/2005,172,3,Cenrich,Namb,4,1,S,,Forb,,,20-40,Fine,39.6
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,0-20,Coarse,165.02
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,20-40,Coarse,28.05
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,40-100,Coarse,85.81
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,0-20,Crowns,268.98
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,0-20,Fine,867.99
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,20-40,Fine,292.08
16,8/1/2005,173,3,Cenrich,Namb,16,4,M,,,,,40-100,Fine,206.27
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,67.66
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,20-40,Coarse,0
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,40-100,Coarse,1.65
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,19.8
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,20-40,Crowns,0
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,40-100,Crowns,0
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,292.08
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,20-40,Fine,173.27
16,8/1/2005,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,40-100,Fine,132.01
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,196.37
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Coarse,34.65
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Coarse,59.41
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,64.36
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,701.32
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Fine,117.16
16,8/1/2005,175,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Fine,141.91
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Coarse,273.93
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Coarse,485.15
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Crowns,4.95
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,0-20,Fine,457.1
16,8/1/2005,176,3,Cenrich,Nenrich,4,3,M,,,,,20-40,Fine,79.21
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,235.97
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,20-40,Coarse,99.01
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,249.17
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,714.52
16,8/1/2005,177,3,Cenrich,Namb,9,4,M,,,,,20-40,Fine,80.86
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,0-20,Coarse,102.31
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,20-40,Coarse,31.35
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,0-20,Crowns,140.26
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,0-20,Fine,476.9
16,8/1/2005,178,3,Cenrich,Namb,4,3,M,,,,,20-40,Fine,95.71
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,0-20,Coarse,412.54
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,20-40,Coarse,371.29
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,40-100,Coarse,389.44
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,0-20,Crowns,127.06
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,0-20,Fine,603.96
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,20-40,Fine,110.56
16,8/1/2005,179,3,Cenrich,Namb,16,4,M,,,,,40-100,Fine,122.11
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,118.81
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Coarse,21.45
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Coarse,26.4
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,85.81
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,828.38
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,20-40,Fine,97.36
16,8/1/2005,180,3,Cenrich,Nenrich,16,4,M,,,,,40-100,Fine,196.37
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Coarse,99.01
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,20-40,Coarse,37.95
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Crowns,0
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,20-40,Crowns,0
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Fine,6.6
16,8/1/2005,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,20-40,Fine,1.65
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,0-20,Coarse,0
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,20-40,Coarse,0
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,0-20,Crowns,0
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,20-40,Crowns,0
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,0-20,Fine,0.66
16,8/1/2005,182,3,Cenrich,Namb,0,1,M,,,,,20-40,Fine,1.65
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,9.9
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,20-40,Coarse,0
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,40-100,Coarse,0
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,19.8
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,20-40,Crowns,0
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,40-100,Crowns,0
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,808.58
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,20-40,Fine,87.46
16,8/1/2005,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,40-100,Fine,11.55
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,0-20,Coarse,107.26
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,20-40,Coarse,19.8
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,40-100,Coarse,11.55
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,0-20,Crowns,47.85
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,0-20,Fine,471.95
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,20-40,Fine,107.26
16,8/1/2005,184,4,Camb,Namb,16,4,M,,,,,40-100,Fine,140.26
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,123.76
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,20-40,Coarse,42.9
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,179.87
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,0-20,Fine,476.9
16,8/1/2005,185,4,Camb,Nenrich,9,4,M,,,,,20-40,Fine,130.36
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,70.96
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,20-40,Coarse,14.85
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,26.4
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,0-20,Fine,1041.25
16,8/1/2005,186,4,Camb,Nenrich,9,4,M,,,,,20-40,Fine,87.46
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,0-20,Coarse,13.2
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,20-40,Coarse,3.3
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,0-20,Crowns,92.41
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,0-20,Fine,336.63
16,8/1/2005,187,4,Camb,Namb,9,4,M,,,,,20-40,Fine,135.31
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,0-20,Coarse,150.17
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,20-40,Coarse,26.4
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,40-100,Coarse,39.6
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,0-20,Crowns,42.9
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,20-40,Crowns,0
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,40-100,Crowns,0
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,0-20,Fine,260.73
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,20-40,Fine,148.51
16,8/1/2005,188,4,Camb,Namb,16,4,M,,,,,40-100,Fine,222.77
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,0-20,Coarse,298.68
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,20-40,Coarse,26.4
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,0-20,Crowns,33
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,0-20,Fine,422.44
16,8/1/2005,189,4,Camb,Namb,4,3,M,,,,,20-40,Fine,72.61
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,49.5
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,20-40,Coarse,51.16
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,40-100,Coarse,3.3
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,0
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,20-40,Crowns,0
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,40-100,Crowns,0
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,1.65
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,20-40,Fine,4.95
16,8/1/2005,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,40-100,Fine,42.9
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,0-20,Coarse,0
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,20-40,Coarse,14.85
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,0-20,Crowns,145.21
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,20-40,Crowns,0
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,0-20,Fine,128.71
16,8/1/2005,191,4,Camb,Namb,4,2,S,,,,,20-40,Fine,8.25
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,0
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,20-40,Coarse,0
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,40-100,Coarse,14.85
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,20-40,Crowns,0
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,40-100,Crowns,0
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,11.55
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,20-40,Fine,9.9
16,8/1/2005,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,40-100,Fine,14.85
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,3.3
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,20-40,Coarse,108.91
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,1.65
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,0-20,Fine,19.8
16,8/1/2005,193,4,Camb,Nenrich,4,3,M,,,,,20-40,Fine,239.27
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,273.93
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,20-40,Coarse,0
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,110.56
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,20-40,Crowns,0
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,0-20,Fine,603.96
16,8/1/2005,194,4,Camb,Nenrich,9,4,M,,,,,20-40,Fine,94.06
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,0
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,20-40,Coarse,0
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,40-100,Coarse,0
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,1.65
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,20-40,Crowns,0
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,40-100,Crowns,0
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,36.3
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,20-40,Fine,14.85
16,8/1/2005,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,40-100,Fine,18.15
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Coarse,56.11
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,20-40,Coarse,69.31
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,40-100,Coarse,838.28
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Crowns,0
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,20-40,Crowns,0
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,40-100,Crowns,0
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Fine,24.75
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,20-40,Fine,14.85
16,8/1/2005,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,40-100,Fine,49.5
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,0-20,Coarse,92.41
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,20-40,Coarse,4.95
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,0-20,Crowns,222.77
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,20-40,Crowns,0
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,0-20,Fine,572.61
16,8/1/2005,197,4,Camb,Nenrich,4,2,M,,,,,20-40,Fine,252.48
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,0-20,Coarse,49.5
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,20-40,Coarse,1503.3
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,0-20,Crowns,87.46
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,20-40,Crowns,0
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,0-20,Fine,435.64
16,8/1/2005,198,4,Camb,Namb,4,3,M,,,,,20-40,Fine,82.51
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,11.55
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,20-40,Coarse,0
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,40-100,Coarse,0
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,0
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,20-40,Crowns,0
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,40-100,Crowns,0
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Fine,92.41
16,8/1/2005,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,20-40,Fine,36.3
